tenantId,deviceId,Timestamp,traceId,metadata,DeviceType,EventType,AC_RuleAction,ClientAppDetector,ConnectionID,DeviceIP,DeviceUUID,EgressInterface,EgressVRF,EgressZone,EventPriority,EventSecond,EventSubtype,FirewallPolicy,FirewallRule,FirstPacketSecond,Hostname,IngressInterface,IngressVRF,IngressZone,InitiatorBytes,InitiatorIP,InitiatorPackets,InitiatorPort,InstanceID,NAP_Policy,PrefilterPolicy,Protocol,ResponderBytes,ResponderIP,ResponderPackets,ResponderPort,event_size,streamId,event_timestamp,eventtype_bits,eventUUID,ConnectionDuration,LastPacketSecond,EventMicrosecond,PriorityID,GeneratorID,SignatureID,SignatureRevision,IntrusionRuleMessage,Classification,IntrusionPolicy,InlineResult,InlineResultReason,AC_RuleReason,IP_ReputationSI_Category,SI_Direction,IntrusionCount
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650670,6c33e913-e723-41e9-bc27-1d307e014671,,FTD,ConnectionEvent,Allow,AppID,13742,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,High,1744650670,End,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650640,manisb-6-215,ra-vpn,Global,ra-vpn,0.0,000000000000000000000000ac10000b,1,39300,1,Balanced Security and Connectivity,Default Prefilter Policy,tcp,0.0,000000000000000000000000ac10400a,0,9090,1.25,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650640,0,067fd419-0b58-7f6a-8000-4ef0f0443674,30,1744650670,,,,,,,,,,,IP Monitor,block-list-for-SI-events-ip,Destination,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650675,6bdc57ad-f401-4bdd-b1a5-1bfc3773b868,,FTD,ConnectionEvent,Allow,AppID,13765,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,Low,1744650671,Start,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650671,manisb-6-215,ra-vpn,Global,ra-vpn,8234.0,000000000000000000000000ac10000d,1,50232,1,Balanced Security and Connectivity,Default Prefilter Policy,udp,0.0,000000000000000000000000ac104009,0,7070,1.08,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650671,0,067fd41a-fb58-7f6a-8000-5e9973bacc69,,,,,,,,,,,,,,,,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650675,5ab4acd5-45fd-47c7-b39b-1a768a57881a,,FTD,ConnectionEvent,Allow,AppID,13678,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,Low,1744650548,End,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650548,manisb-6-215,ra-vpn,Global,ra-vpn,2850960.0,000000000000000000000000ac10001d,347,56546,1,Balanced Security and Connectivity,Default Prefilter Policy,udp,0.0,000000000000000000000000ac104006,0,7070,1.1400000000000000,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650548,0,067fd413-4b58-7ee2-8000-a9d364b5694e,0,1744650548,,,,,,,,,,,,,,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650675,068b7073-6836-4ee4-bffb-e6ebfc7e459b,,FTD,IntrusionEvent,,,13765,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,,1744650671,,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650671,manisb-6-215,ra-vpn,Global,ra-vpn,,000000000000000000000000ac10000d,,50232,1,Balanced Security and Connectivity,,udp,,000000000000000000000000ac104009,,7070,1.21,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650671,0,067fd41a-fb58-7f6a-8000-ce7d28a287b3,,,656887,2,116,445,2,(udp) large UDP packet (> 4000 bytes),Potentially Bad Traffic,manisb-maximum-detection-only,Would block,"Intrusion Policy in ""Detection"" Inspection Mode",,,,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650675,a334f88f-9194-4696-b882-95d8568e36d5,,FTD,ConnectionEvent,Allow,AppID,13768,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,Low,1744650673,Start,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650673,manisb-6-215,ra-vpn,Global,ra-vpn,8234.0,000000000000000000000000ac100004,1,43885,1,Balanced Security and Connectivity,Default Prefilter Policy,udp,0.0,000000000000000000000000ac104006,0,7070,1.08,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650673,0,067fd41b-1b58-7f16-8000-63004e80b65c,,,,,,,,,,,,,,,,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650675,cdb5c160-e2a3-4c38-a6ca-3db2508cf213,,FTD,IntrusionEvent,,,13768,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,,1744650673,,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650673,manisb-6-215,ra-vpn,Global,ra-vpn,,000000000000000000000000ac100004,,43885,1,Balanced Security and Connectivity,,udp,,000000000000000000000000ac104006,,7070,1.21,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650673,0,067fd41b-1b58-7f16-8001-ca573ed8c24c,,,756888,2,116,445,2,(udp) large UDP packet (> 4000 bytes),Potentially Bad Traffic,manisb-maximum-detection-only,Would block,"Intrusion Policy in ""Detection"" Inspection Mode",,,,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650680,47655f0b-9399-4bd4-b351-a432d355a0da,,FTD,ConnectionEvent,Allow,AppID,13770,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,Low,1744650674,Start,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650674,manisb-6-215,ra-vpn,Global,ra-vpn,8234.0,000000000000000000000000ac100005,1,54479,1,Balanced Security and Connectivity,Default Prefilter Policy,udp,0.0,000000000000000000000000ac104005,0,7070,1.08,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650674,0,067fd41b-2b58-7f5f-8000-054a2af56726,,,,,,,,,,,,,,,,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650680,b8a0924e-de63-4bc0-a5e0-cf2ce93acc71,,FTD,IntrusionEvent,,,13770,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,,1744650674,,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650674,manisb-6-215,ra-vpn,Global,ra-vpn,,000000000000000000000000ac100005,,54479,1,Balanced Security and Connectivity,,udp,,000000000000000000000000ac104005,,7070,1.21,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650674,0,067fd41b-2b58-7f5f-8001-6611a8afb7d3,,,646893,2,116,445,2,(udp) large UDP packet (> 4000 bytes),Potentially Bad Traffic,manisb-maximum-detection-only,Would block,"Intrusion Policy in ""Detection"" Inspection Mode",,,,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650685,d8a69c17-7dca-4be0-ad1b-52470033da71,,FTD,ConnectionEvent,Allow,AppID,13684,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,Low,1744650558,End,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650558,manisb-6-215,ra-vpn,Global,ra-vpn,2544306.0,000000000000000000000000ac100004,309,42176,1,Balanced Security and Connectivity,Default Prefilter Policy,udp,0.0,000000000000000000000000ac104008,0,7070,1.16,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650558,0,067fd413-eb58-7f49-8000-48a765dce9a2,0,1744650558,,,,,,,,,,,,,,1
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650691,8aa90ff1-c912-42c4-b620-474d0ff0a1eb,,FTD,ConnectionEvent,Allow,AppID,13781,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,Low,1744650690,Start,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650690,manisb-6-215,ra-vpn,Global,ra-vpn,8234.0,000000000000000000000000ac10000d,1,43968,1,Balanced Security and Connectivity,Default Prefilter Policy,udp,0.0,000000000000000000000000ac104005,0,7070,1.08,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650690,0,067fd41c-2b58-7f30-8000-fbd7a1573920,,,,,,,,,,,,,,,,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650691,759dc537-1cbf-4b56-8893-639eed298da5,,FTD,ConnectionEvent,Allow,AppID,13689,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,Low,1744650567,End,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650567,manisb-6-215,ra-vpn,Global,ra-vpn,2511370.0,000000000000000000000000ac100006,305,38041,1,Balanced Security and Connectivity,Default Prefilter Policy,udp,0.0,000000000000000000000000ac10400a,0,7070,1.16,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650567,0,067fd414-7b58-7f4d-8000-f8fb1e5b7306,0,1744650567,,,,,,,,,,,,,,1
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650696,e53e1520-4a63-440f-a467-2856d8adbcf3,,FTD,ConnectionEvent,Allow,AppID,13787,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,Low,1744650696,Start,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650696,manisb-6-215,ra-vpn,Global,ra-vpn,8234.0,000000000000000000000000ac10001d,1,49298,1,Balanced Security and Connectivity,Default Prefilter Policy,udp,0.0,000000000000000000000000ac104009,0,7070,1.08,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650696,0,067fd41c-8b58-7f43-8000-9a5a264ef4d5,,,,,,,,,,,,,,,,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650696,035ea8c3-22d8-4d43-b569-3f597c454e76,,FTD,ConnectionEvent,Allow,AppID,13691,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,Low,1744650573,End,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650573,manisb-6-215,ra-vpn,Global,ra-vpn,2850960.0,000000000000000000000000ac10001d,347,43789,1,Balanced Security and Connectivity,Default Prefilter Policy,udp,0.0,000000000000000000000000ac104008,0,7070,1.1400000000000000,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650573,0,067fd414-db58-7eda-8000-b4da9eb6642d,0,1744650573,,,,,,,,,,,,,,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650822,025abcea-8195-444c-ad60-cecd1fa5efb7,,FTD,ConnectionEvent,Allow,AppID,13787,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,Low,1744650696,End,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650696,manisb-6-215,ra-vpn,Global,ra-vpn,2850960.0,000000000000000000000000ac10001d,347,49298,1,Balanced Security and Connectivity,Default Prefilter Policy,udp,0.0,000000000000000000000000ac104009,0,7070,1.1400000000000000,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650696,0,067fd41c-8de4-7e43-8000-8bdca6239dbe,0,1744650696,,,,,,,,,,,,,,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650822,fd163bf2-caab-45df-ae6c-71873e1a1466,,FTD,ConnectionEvent,Allow,AppID,13862,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,High,1744650818,End,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650788,manisb-6-215,ra-vpn,Global,ra-vpn,0.0,000000000000000000000000ac10000b,1,58704,1,Balanced Security and Connectivity,Default Prefilter Policy,tcp,0.0,000000000000000000000000ac10400a,0,9090,1.25,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650788,0,067fd422-4de4-7ec5-8000-91eddd0fa783,30,1744650818,,,,,,,,,,,IP Monitor,block-list-for-SI-events-ip,Destination,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650822,598a2583-0d02-43a3-926d-269fad1e6a41,,FTD,ConnectionEvent,Allow,AppID,13883,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,Low,1744650821,Start,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650821,manisb-6-215,ra-vpn,Global,ra-vpn,8234.0,000000000000000000000000ac100004,1,54112,1,Balanced Security and Connectivity,Default Prefilter Policy,udp,0.0,000000000000000000000000ac104005,0,7070,1.08,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650821,0,067fd424-5de4-7e4c-8000-7047ecfccc41,,,,,,,,,,,,,,,,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650822,f5e14617-e77a-48b7-bd0e-94abec5523a5,,FTD,IntrusionEvent,,,13883,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,,1744650821,,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650821,manisb-6-215,ra-vpn,Global,ra-vpn,,000000000000000000000000ac100004,,54112,1,Balanced Security and Connectivity,,udp,,000000000000000000000000ac104005,,7070,1.21,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650821,0,067fd424-5de4-7e4c-8001-386cdfff1778,,,106912,2,116,445,2,(udp) large UDP packet (> 4000 bytes),Potentially Bad Traffic,manisb-maximum-detection-only,Would block,"Intrusion Policy in ""Detection"" Inspection Mode",,,,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650827,4e59a0a6-b5e3-4bb3-b2ad-6509c2941f48,,FTD,ConnectionEvent,Allow,AppID,13888,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,Low,1744650826,Start,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650826,manisb-6-215,ra-vpn,Global,ra-vpn,8234.0,000000000000000000000000ac100004,1,47442,1,Balanced Security and Connectivity,Default Prefilter Policy,udp,0.0,000000000000000000000000ac10400a,0,7070,1.08,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650826,0,067fd424-ade4-7e47-8000-a7aac6e2b11d,,,,,,,,,,,,,,,,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650832,d0143880-f08b-43d0-95a4-3f7eef1a1dcd,,FTD,ConnectionEvent,Allow,AppID,13868,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,High,1744650826,End,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650796,manisb-6-215,ra-vpn,Global,ra-vpn,0.0,000000000000000000000000ac10000c,1,40630,1,Balanced Security and Connectivity,Default Prefilter Policy,tcp,0.0,000000000000000000000000ac10400a,0,9090,1.25,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650796,0,067fd422-cde4-7e33-8000-666a21ed2b76,30,1744650826,,,,,,,,,,,IP Monitor,block-list-for-SI-events-ip,Destination,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650837,78ecf1aa-73d7-46f0-9b53-38a5526ad697,,FTD,ConnectionEvent,Allow,AppID,13897,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,Low,1744650831,Start,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650831,manisb-6-215,ra-vpn,Global,ra-vpn,8234.0,000000000000000000000000ac10000d,1,58320,1,Balanced Security and Connectivity,Default Prefilter Policy,udp,0.0,000000000000000000000000ac104007,0,7070,1.08,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650831,0,067fd424-fde4-7ec8-8000-2bc6ce4eff46,,,,,,,,,,,,,,,,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650837,28996e77-a325-4abe-a2aa-91789351edab,,FTD,ConnectionEvent,Allow,AppID,13798,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,Low,1744650710,End,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650710,manisb-6-215,ra-vpn,Global,ra-vpn,2850960.0,000000000000000000000000ac10001d,347,52973,1,Balanced Security and Connectivity,Default Prefilter Policy,udp,0.0,000000000000000000000000ac104007,0,7070,1.16,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650710,0,067fd41d-6de4-7e83-8000-c396794be5c9,0,1744650710,,,,,,,,,,,,,,1
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650837,1fb11725-7909-4cae-9fe9-b3573b2dd770,,FTD,ConnectionEvent,Allow,AppID,13901,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,Low,1744650835,Start,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650835,manisb-6-215,ra-vpn,Global,ra-vpn,8234.0,000000000000000000000000ac100006,1,41039,1,Balanced Security and Connectivity,Default Prefilter Policy,udp,0.0,000000000000000000000000ac10400a,0,7070,1.08,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650835,0,067fd425-3de4-7e9c-8000-92dee45514fa,,,,,,,,,,,,,,,,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650842,25b50d65-c1c4-4b2c-98d7-75fa45a763e3,,FTD,ConnectionEvent,Allow,AppID,13802,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,Low,1744650715,End,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650715,manisb-6-215,ra-vpn,Global,ra-vpn,2420796.0,000000000000000000000000ac10000a,294,47811,1,Balanced Security and Connectivity,Default Prefilter Policy,udp,0.0,000000000000000000000000ac10400a,0,7070,1.16,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650715,0,067fd41d-bde4-7e69-8000-7b664abf6490,0,1744650715,,,,,,,,,,,,,,1
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650847,b7519f8e-3bc1-471b-9ed2-318da626aee2,,FTD,ConnectionEvent,Allow,AppID,13881,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,High,1744650844,End,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650814,manisb-6-215,ra-vpn,Global,ra-vpn,0.0,000000000000000000000000ac100005,1,42338,1,Balanced Security and Connectivity,Default Prefilter Policy,tcp,0.0,000000000000000000000000ac10400a,0,9090,1.25,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650814,0,067fd423-ede4-7ec3-8000-5ee1ffcfef55,30,1744650844,,,,,,,,,,,IP Monitor,block-list-for-SI-events-ip,Destination,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650847,9265c2b6-0d9b-4edf-b37b-0b63860eea92,,FTD,ConnectionEvent,Allow,AppID,13906,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,Low,1744650845,Start,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650845,manisb-6-215,ra-vpn,Global,ra-vpn,8234.0,000000000000000000000000ac100005,1,43379,1,Balanced Security and Connectivity,Default Prefilter Policy,udp,0.0,000000000000000000000000ac10400a,0,7070,1.08,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650845,0,067fd425-dde4-7e27-8000-65cb21a2f6ec,,,,,,,,,,,,,,,,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650847,a259504e-3ad0-443d-b2ed-5d097f9309d5,,FTD,IntrusionEvent,,,13906,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,,1744650845,,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650845,manisb-6-215,ra-vpn,Global,ra-vpn,,000000000000000000000000ac100005,,43379,1,Balanced Security and Connectivity,,udp,,000000000000000000000000ac10400a,,7070,1.21,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650845,0,067fd425-dde4-7e27-8001-96e6e9298a5a,,,196904,2,116,445,2,(udp) large UDP packet (> 4000 bytes),Potentially Bad Traffic,manisb-maximum-detection-only,Would block,"Intrusion Policy in ""Detection"" Inspection Mode",,,,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650856,27d63a8f-8c12-4aa0-870d-8234c52ba7b6,,FTD,ConnectionEvent,Allow,AppID,13815,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,Low,1744650731,End,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650731,manisb-6-215,ra-vpn,Global,ra-vpn,2519604.0,000000000000000000000000ac10000d,306,37025,1,Balanced Security and Connectivity,Default Prefilter Policy,udp,0.0,000000000000000000000000ac104008,0,7070,1.16,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650731,0,067fd41e-bde4-7e8d-8000-cdfe3edcf1bf,0,1744650731,,,,,,,,,,,,,,1
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650861,2f96939c-db92-45df-a130-453e5f07a22a,,FTD,ConnectionEvent,Allow,AppID,13914,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,Low,1744650859,Start,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650859,manisb-6-215,ra-vpn,Global,ra-vpn,8234.0,000000000000000000000000ac10000d,1,50961,1,Balanced Security and Connectivity,Default Prefilter Policy,udp,0.0,000000000000000000000000ac104006,0,7070,1.08,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650859,0,067fd426-bde4-7e37-8000-2d4ec6aad10f,,,,,,,,,,,,,,,,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650861,d91942bc-6786-40fb-a0aa-e42b9e4f706c,,FTD,IntrusionEvent,,,13914,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,,1744650859,,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650859,manisb-6-215,ra-vpn,Global,ra-vpn,,000000000000000000000000ac10000d,,50961,1,Balanced Security and Connectivity,,udp,,000000000000000000000000ac104006,,7070,1.21,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650859,0,067fd426-bde4-7e37-8001-ea46adca4c66,,,596892,2,116,445,2,(udp) large UDP packet (> 4000 bytes),Potentially Bad Traffic,manisb-maximum-detection-only,Would block,"Intrusion Policy in ""Detection"" Inspection Mode",,,,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650866,ce0bff70-3c60-4e3b-a022-cf56915290a9,,FTD,ConnectionEvent,Allow,AppID,13896,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,High,1744650860,End,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650830,manisb-6-215,ra-vpn,Global,ra-vpn,0.0,000000000000000000000000ac10000c,1,40630,1,Balanced Security and Connectivity,Default Prefilter Policy,tcp,0.0,000000000000000000000000ac10400a,0,9090,1.25,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650830,0,067fd424-ede4-7e48-8000-715016a76837,30,1744650860,,,,,,,,,,,IP Monitor,block-list-for-SI-events-ip,Destination,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650871,62e93d82-3ed8-408e-b2cc-b31b3d560385,,FTD,ConnectionEvent,Allow,AppID,13823,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,Low,1744650745,End,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650745,manisb-6-215,ra-vpn,Global,ra-vpn,2437264.0,000000000000000000000000ac10000c,296,44301,1,Balanced Security and Connectivity,Default Prefilter Policy,udp,0.0,000000000000000000000000ac104006,0,7070,1.16,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650745,0,067fd41f-9de4-7e53-8000-9267cb44d06e,0,1744650745,,,,,,,,,,,,,,1
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650878,27749b18-0e71-481c-9239-a83fe8cf3b22,,FTD,ConnectionEvent,Allow,AppID,13907,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,High,1744650877,End,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650847,manisb-6-215,ra-vpn,Global,ra-vpn,0.0,000000000000000000000000ac100005,1,42338,1,Balanced Security and Connectivity,Default Prefilter Policy,tcp,0.0,000000000000000000000000ac10400a,0,9090,1.25,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650847,0,067fd425-fde4-7e66-8000-6c5bb0ca8415,30,1744650877,,,,,,,,,,,IP Monitor,block-list-for-SI-events-ip,Destination,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650883,dcc14ccf-ee76-4b69-9852-9e09c98e042b,,FTD,ConnectionEvent,Allow,AppID,13927,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,Low,1744650877,Start,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650877,manisb-6-215,ra-vpn,Global,ra-vpn,8234.0,000000000000000000000000ac100004,1,39901,1,Balanced Security and Connectivity,Default Prefilter Policy,udp,0.0,000000000000000000000000ac10400a,0,7070,1.08,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650877,0,067fd427-dde4-7e42-8000-b97ff1b3f930,,,,,,,,,,,,,,,,
